source,city,listing_id,title,rooms,area_m2,floor,total_floors,price_tenge,district,address,listing_date,seller_type,url,price_per_m2,id
krisha,Шымкент,693082526,2-комнатная квартира · 70 м² · 6/19 этаж,2.0,70.0,6.0,19.0,450000,Туран р-н,"Туран р-н, Сырым батыра — Сырым Батыр",2026-03-18,owner,https://krisha.kz/a/show/693082526,6428.6,2706
krisha,Шымкент,1002866507,2-комнатная квартира · 88 м² · 9/16 этаж,2.0,88.0,9.0,16.0,500000,Аргынбекова 18а — Шаяхметова,Аргынбекова 18а — Шаяхметова,2026-03-18,agency,https://krisha.kz/a/show/1002866507,5681.8,2707
krisha,Шымкент,1009093823,2-комнатная квартира · 60 м² · 5/5 этаж,2.0,60.0,5.0,5.0,160000,Туран р-н,"Туран р-н, мкр Верхний Отырар 41 — Ул.Рыскулова и ул.Байтерекова",2026-03-18,owner,https://krisha.kz/a/show/1009093823,2666.7,2708
krisha,Шымкент,1010502518,2-комнатная квартира · 46 м² · 3/5 этаж,2.0,46.0,3.0,5.0,120000,Туран р-н,"Туран р-н, 8-й микрорайон, 8-й микрорайон- АСҚАРОВА ИЗУМИ 32А",2026-03-18,agency,https://krisha.kz/a/show/1010502518,2608.7,2709
krisha,Шымкент,697042851,2-комнатная квартира · 56 м² · 4/5 этаж,2.0,56.0,4.0,5.0,160000,Туран р-н,"Туран р-н, 8-й микрорайон, 8-й микрорайон АКАЦИЯ_АСҚАРОВА — 8_микрорайон АКАЦИЯ улица_АСҚАРОВА",2026-03-18,agency,https://krisha.kz/a/show/697042851,2857.1,2710
krisha,Шымкент,1004059382,2-комнатная квартира · 42 м² · 2/5 этаж,2.0,42.0,2.0,5.0,200000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Аскарова — Республика",2026-03-18,owner,https://krisha.kz/a/show/1004059382,4761.9,2711
krisha,Шымкент,1006715438,2-комнатная квартира · 63 м² · 7/13 этаж,2.0,63.0,7.0,13.0,140000,Каратауский р-н,"Каратауский р-н, мкр Туран-2 — ЖК Жас Отау",2026-03-18,owner,https://krisha.kz/a/show/1006715438,2222.2,2712
krisha,Шымкент,690194608,3-комнатная квартира · 68 м² · 3/5 этаж,3.0,68.0,3.0,5.0,250000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Ул.Иляева 11",2026-03-18,owner,https://krisha.kz/a/show/690194608,3676.5,2713
krisha,Шымкент,1010555682,2-комнатная квартира · 55 м² · 3/9 этаж,2.0,55.0,3.0,9.0,180000,Толеметова — Толеметова Көк жайлау 3этаж,Толеметова — Толеметова Көк жайлау 3этаж,2026-03-18,owner,https://krisha.kz/a/show/1010555682,3272.7,2714
krisha,Шымкент,1003139106,2-комнатная квартира · 60 м² · 3/5 этаж,2.0,60.0,3.0,5.0,150000,Жангельдина 3,Жангельдина 3,2026-03-18,owner,https://krisha.kz/a/show/1003139106,2500.0,2715
krisha,Шымкент,661262231,2-комнатная квартира · 70 м² · 9/9 этаж,2.0,70.0,9.0,9.0,180000,Каратауский р-н,"Каратауский р-н, мкр Нурсат, Астана 92",2026-03-18,owner,https://krisha.kz/a/show/661262231,2571.4,2716
krisha,Шымкент,1010542762,2-комнатная квартира · 62 м² · 6/12 этаж,2.0,62.0,6.0,12.0,250000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Кунаева 91 — Роял плаза",2026-03-18,unknown,https://krisha.kz/a/show/1010542762,4032.3,2717
krisha,Шымкент,1010273164,2-комнатная квартира · 69 м² · 2/5 этаж,2.0,69.0,2.0,5.0,150000,Абайский р-н,"Абайский р-н, мкр Акжайык 69/8 — Толеметова",2026-03-18,owner,https://krisha.kz/a/show/1010273164,2173.9,2718
krisha,Шымкент,675765874,2-комнатная квартира · 59 м² · 2/2 этаж,2.0,59.0,2.0,2.0,150000,Абайский р-н,"Абайский р-н, Гагарина 72 — Жаркынбеков",2026-03-18,owner,https://krisha.kz/a/show/675765874,2542.4,2719
krisha,Шымкент,1010535913,1-комнатная квартира · 46 м² · 4/12 этаж,1.0,46.0,4.0,12.0,180000,Каратауский р-н,"Каратауский р-н, К. Толеметова 89",2026-03-18,agency,https://krisha.kz/a/show/1010535913,3913.0,2720
krisha,Шымкент,698809570,2-комнатная квартира · 60 м² · 6/9 этаж,2.0,60.0,6.0,9.0,220000,Каратауский р-н,"Каратауский р-н, Байдибек би 2/1 — Парк Байдибек Би",2026-03-18,owner,https://krisha.kz/a/show/698809570,3666.7,2721
krisha,Шымкент,1003265651,3-комнатная квартира · 75 м² · 5/5 этаж,3.0,75.0,5.0,5.0,220000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 2, Нұрсәт ш/а 165 — Diamond Plaza",2026-03-18,owner,https://krisha.kz/a/show/1003265651,2933.3,2722
krisha,Шымкент,1010408815,2-комнатная квартира · 47 м² · 5/5 этаж,2.0,47.0,5.0,5.0,130000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Молдагулова 12 — Эмиль",2026-03-18,agency,https://krisha.kz/a/show/1010408815,2766.0,2723
krisha,Шымкент,1010461329,2-комнатная квартира · 52 м² · 1/5 этаж,2.0,52.0,1.0,5.0,200000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, 3 микрайон 4в — Айровокзал",2026-03-18,agency,https://krisha.kz/a/show/1010461329,3846.2,2724
krisha,Шымкент,54651471,1-комнатная квартира · 43 м² · 7/7 этаж,1.0,43.0,7.0,7.0,150000,Каратауский р-н,"Каратауский р-н, Тулеметова 69/40 — Утегенова",2026-03-18,unknown,https://krisha.kz/a/show/54651471,3488.4,2725
krisha,Шымкент,1008482473,2-комнатная квартира · 60 м² · 1/5 этаж,2.0,60.0,1.0,5.0,130000,Енбекшинский р-н,"Енбекшинский р-н, Стадионная 4 — Сайрамская",2026-03-18,owner,https://krisha.kz/a/show/1008482473,2166.7,2726
krisha,Шымкент,1001505980,2-комнатная квартира · 60 м² · 6/9 этаж,2.0,60.0,6.0,9.0,200000,Толеметова 106/3 — Новая квартира. Агентство,Толеметова 106/3 — Новая квартира. Агентство,2026-03-18,agency,https://krisha.kz/a/show/1001505980,3333.3,2727
krisha,Шымкент,1009583549,2-комнатная квартира · 47 м² · 4/5 этаж,2.0,47.0,4.0,5.0,180000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Альфараби — За Шим плазой",2026-03-18,agency,https://krisha.kz/a/show/1009583549,3829.8,2728
krisha,Шымкент,1006154110,4-комнатная квартира · 82 м² · 5 этаж,4.0,82.0,,,160000,Енбекшинский р-н,"Енбекшинский р-н, Алдиярова",2026-03-18,owner,https://krisha.kz/a/show/1006154110,1951.2,2729
krisha,Шымкент,1010560434,2-комнатная квартира · 51 м² · 4/9 этаж,2.0,51.0,4.0,9.0,130000,Каратауский р-н,"Каратауский р-н, мкр Туран-2, Туран2 37 А",2026-03-18,agency,https://krisha.kz/a/show/1010560434,2549.0,2730
krisha,Шымкент,1010560095,2-комнатная квартира · 61 м² · 6/10 этаж,2.0,61.0,6.0,10.0,180000,Байтурсынова — ЖК. СУНКАР,Байтурсынова — ЖК. СУНКАР,2026-03-18,agency,https://krisha.kz/a/show/1010560095,2950.8,2731
krisha,Шымкент,1010287317,3-комнатная квартира · 65.8 м² · 4/4 этаж,3.0,65.8,4.0,4.0,200000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Алдиярова 12Д — Алдиярова 12Д",2026-03-18,owner,https://krisha.kz/a/show/1010287317,3039.5,2732
krisha,Шымкент,1010099028,2-комнатная квартира · 52 м² · 9/25 этаж,2.0,52.0,9.0,25.0,250000,Абайский р-н,"Абайский р-н, Байдибек би стр. 127/7 — Байдибек би",2026-03-18,agency,https://krisha.kz/a/show/1010099028,4807.7,2733
krisha,Шымкент,1010559715,2-комнатная квартира · 65 м² · 1/9 этаж,2.0,65.0,1.0,9.0,150000,Каратауский р-н,"Каратауский р-н, мкр Туран  9/6",2026-03-18,owner,https://krisha.kz/a/show/1010559715,2307.7,2734
krisha,Шымкент,690477701,1-комнатная квартира · 34 м² · 2/4 этаж,1.0,34.0,2.0,4.0,130000,"Кабанбай Батыр 2/А — Кафе ""Сказка"" рядом Ж/Д Вокзал","Кабанбай Батыр 2/А — Кафе ""Сказка"" рядом Ж/Д Вокзал",2026-03-18,agency,https://krisha.kz/a/show/690477701,3823.5,2735
krisha,Шымкент,1000665078,2-комнатная квартира · 52 м² · 2/5 этаж,2.0,52.0,2.0,5.0,160000,Абайский р-н,"Абайский р-н, мкр Акжайык 6Б — Микрорайон Тулпар, улица Кокшетау",2026-03-18,owner,https://krisha.kz/a/show/1000665078,3076.9,2736
krisha,Шымкент,1010559099,1-комнатная квартира · 35 м² · 1/9 этаж,1.0,35.0,1.0,9.0,150000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 2 153",2026-03-18,owner,https://krisha.kz/a/show/1010559099,4285.7,2737
krisha,Шымкент,1009006542,2-комнатная квартира · 52 м² · 3/5 этаж,2.0,52.0,3.0,5.0,170000,Енбекшинский р-н,"Енбекшинский р-н, Иляева 4",2026-03-18,owner,https://krisha.kz/a/show/1009006542,3269.2,2738
krisha,Шымкент,1010357706,1-комнатная квартира · 40 м² · 8/9 этаж,1.0,40.0,8.0,9.0,160000,Каратауский р-н,"Каратауский р-н, Квартал 189 3",2026-03-18,owner,https://krisha.kz/a/show/1010357706,4000.0,2739
krisha,Шымкент,1003417750,1-комнатная квартира · 32 м² · 12/16 этаж,1.0,32.0,12.0,16.0,160000,​Туркия 1280/2,​Туркия 1280/2,2026-03-18,agency,https://krisha.kz/a/show/1003417750,5000.0,2740
krisha,Шымкент,1003706183,3-комнатная квартира · 70 м² · 1/9 этаж,3.0,70.0,1.0,9.0,190000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 2 39 — Ладушки, Акимат",2026-03-18,owner,https://krisha.kz/a/show/1003706183,2714.3,2741
krisha,Шымкент,678416621,1-комнатная квартира · 58 м² · 1/1 этаж,1.0,58.0,1.0,1.0,35000,Абайский р-н,"Абайский р-н, мкр Самал-1 28 — Возле Самал базара",2026-03-18,owner,https://krisha.kz/a/show/678416621,603.4,2742
krisha,Шымкент,1010167935,2-комнатная квартира · 54 м² · 4/5 этаж,2.0,54.0,4.0,5.0,230000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, мкр Карасу — Цон по Калдаякова.Венеция",2026-03-18,owner,https://krisha.kz/a/show/1010167935,4259.3,2743
krisha,Шымкент,1010357241,2-комнатная квартира · 50 м² · 2/4 этаж,2.0,50.0,2.0,4.0,130000,Туран р-н,"Туран р-н, мкр Верхний Отырар 20 — Колос, экспресс Магнум жанында",2026-03-18,owner,https://krisha.kz/a/show/1010357241,2600.0,2744
krisha,Шымкент,1010356986,3-комнатная квартира · 80 м² · 3/17 этаж,3.0,80.0,3.0,17.0,220000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Кунаева 91",2026-03-18,owner,https://krisha.kz/a/show/1010356986,2750.0,2745
krisha,Шымкент,695422787,3-комнатная квартира · 40 м² · 1/3 этаж,3.0,40.0,1.0,3.0,280000,Момышулы 9а — Арбат,"Момышулы 9а — Арбат, кафе калиста",2026-03-18,owner,https://krisha.kz/a/show/695422787,7000.0,2746
krisha,Шымкент,699624417,3-комнатная квартира · 80 м² · 3/17 этаж,3.0,80.0,3.0,17.0,230000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Кунаева 91 — Hyper House Тц",2026-03-18,owner,https://krisha.kz/a/show/699624417,2875.0,2747
krisha,Шымкент,691852883,1-комнатная квартира · 50 м² · 5/5 этаж,1.0,50.0,5.0,5.0,100000,Туран р-н,"Туран р-н, мкр Малый Самал, Байтурсынова 90 — Онкология",2026-03-18,owner,https://krisha.kz/a/show/691852883,2000.0,2748
krisha,Шымкент,1009757634,2-комнатная квартира · 60 м² · 5/5 этаж,2.0,60.0,5.0,5.0,160000,Абайский р-н,"Абайский р-н, Мамушылы 21",2026-03-18,owner,https://krisha.kz/a/show/1009757634,2666.7,2749
krisha,Шымкент,1010356556,1-комнатная квартира · 37 м² · 5/5 этаж,1.0,37.0,5.0,5.0,130000,Енбекшинский р-н,"Енбекшинский р-н, 12-й микрорайон, Уалиханова 229а — Заезд кафе «Шато»",2026-03-18,owner,https://krisha.kz/a/show/1010356556,3513.5,2750
krisha,Шымкент,1008664550,2-комнатная квартира · 48 м² · 1/5 этаж,2.0,48.0,1.0,5.0,140000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, мкр Север , Мкр Север 66 12",2026-03-18,owner,https://krisha.kz/a/show/1008664550,2916.7,2751
krisha,Шымкент,692051320,3-комнатная квартира · 70 м² · 10/17 этаж,3.0,70.0,10.0,17.0,250000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Кунаева 91",2026-03-18,agency,https://krisha.kz/a/show/692051320,3571.4,2752
krisha,Шымкент,1010557906,3-комнатная квартира · 125 м² · 12/17 этаж,3.0,125.0,12.0,17.0,350000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Кунаева 91",2026-03-18,agency,https://krisha.kz/a/show/1010557906,2800.0,2753
krisha,Шымкент,1010356405,1-комнатная квартира · 45 м² · 4/9 этаж,1.0,45.0,4.0,9.0,140000,Каратауский р-н,"Каратауский р-н, мкр Туран  5 — Напротив Royal Rose",2026-03-18,owner,https://krisha.kz/a/show/1010356405,3111.1,2754
krisha,Шымкент,1006378231,2-комнатная квартира · 54 м² · 4/9 этаж,2.0,54.0,4.0,9.0,150000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 2",2026-03-18,owner,https://krisha.kz/a/show/1006378231,2777.8,2755
krisha,Шымкент,1006369169,1-комнатная квартира · 40 м² · 9/12 этаж,1.0,40.0,9.0,12.0,250000,Кунаева 81,Кунаева 81,2026-03-18,owner,https://krisha.kz/a/show/1006369169,6250.0,2756
krisha,Шымкент,1010167182,2-комнатная квартира · 70 м² · 10/12 этаж,2.0,70.0,10.0,12.0,200000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 2 50",2026-03-18,owner,https://krisha.kz/a/show/1010167182,2857.1,2757
krisha,Шымкент,696939682,3-комнатная квартира · 87 м² · 11/12 этаж,3.0,87.0,11.0,12.0,350000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 29/4 — OTAU CITY",2026-03-18,owner,https://krisha.kz/a/show/696939682,4023.0,2758
krisha,Шымкент,1009007486,2-комнатная квартира · 65 м² · 14/16 этаж,2.0,65.0,14.0,16.0,300000,Абайский р-н,"Абайский р-н, Байдибек би стр. 127/7",2026-03-18,owner,https://krisha.kz/a/show/1009007486,4615.4,2759
krisha,Шымкент,1010557335,1-комнатная квартира · 45 м² · 4/16 этаж,1.0,45.0,4.0,16.0,200000,Абайский р-н,"Абайский р-н, мкр Кайтпас 2, К. Толеметова 5 — Толеметова",2026-03-18,owner,https://krisha.kz/a/show/1010557335,4444.4,2760
krisha,Шымкент,762180788,2-комнатная квартира · 65 м² · 3/5 этаж,2.0,65.0,3.0,5.0,210000,Каратауский р-н,"Каратауский р-н, 190 квартал",2026-03-18,owner,https://krisha.kz/a/show/762180788,3230.8,2761
krisha,Шымкент,667420228,3-комнатная квартира · 210 м² · 8/8 этаж,3.0,210.0,8.0,8.0,550000,Дулати 201а,Дулати 201а,2026-03-18,agency,https://krisha.kz/a/show/667420228,2619.0,2762
krisha,Шымкент,697490853,3-комнатная квартира · 75 м² · 3/5 этаж,3.0,75.0,3.0,5.0,300000,Байтурсынова 90 — Онкология,Байтурсынова 90 — Онкология,2026-03-18,agency,https://krisha.kz/a/show/697490853,4000.0,2763
krisha,Шымкент,1010355616,3-комнатная квартира · 92 м² · 6/9 этаж,3.0,92.0,6.0,9.0,180000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 2 9",2026-03-18,owner,https://krisha.kz/a/show/1010355616,1956.5,2764
krisha,Шымкент,1003166860,1-комнатная квартира · 38 м²,1.0,38.0,,,150000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, мкр Север , Север ш/а 1",2026-03-18,owner,https://krisha.kz/a/show/1003166860,3947.4,2765
krisha,Шымкент,1010556780,1-комнатная квартира · 38 м² · 5/5 этаж,1.0,38.0,5.0,5.0,120000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, мкр Карасу 13а — Цонның үсті",2026-03-18,owner,https://krisha.kz/a/show/1010556780,3157.9,2766
krisha,Шымкент,1010556687,1-комнатная квартира · 34 м² · 1/5 этаж,1.0,34.0,1.0,5.0,70000,Гагарина 36,Гагарина 36,2026-03-18,agency,https://krisha.kz/a/show/1010556687,2058.8,2767
krisha,Шымкент,1010556672,3-комнатная квартира · 50 м² · 5/5 этаж,3.0,50.0,5.0,5.0,170000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, мкр Восток  26",2026-03-18,owner,https://krisha.kz/a/show/1010556672,3400.0,2768
krisha,Шымкент,1010556551,3-комнатная квартира · 76 м² · 9/9 этаж,3.0,76.0,9.0,9.0,200000,Каратауский р-н,"Каратауский р-н, мкр Астана  100",2026-03-18,agency,https://krisha.kz/a/show/1010556551,2631.6,2769
krisha,Шымкент,671339999,2-комнатная квартира · 48 м²,2.0,48.0,,,180000,Пл.Аль-фараби,"Пл.Аль-фараби,Шымкент плаза — Шымкент плаза",2026-03-18,owner,https://krisha.kz/a/show/671339999,3750.0,2770
krisha,Шымкент,1001154760,1-комнатная квартира · 35 м² · 7/9 этаж,1.0,35.0,7.0,9.0,100000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 2, Нурсат-2 36",2026-03-18,agency,https://krisha.kz/a/show/1001154760,2857.1,2771
krisha,Шымкент,1010347536,2-комнатная квартира · 52 м² · 4/5 этаж,2.0,52.0,4.0,5.0,140000,Колос,"Колос,ул Молдагулова 10 — Колос",2026-03-18,agency,https://krisha.kz/a/show/1010347536,2692.3,2772
krisha,Шымкент,685205448,2-комнатная квартира · 56 м² · 3/9 этаж,2.0,56.0,3.0,9.0,150000,Каратауский р-н,"Каратауский р-н, мкр Астана  93",2026-03-18,unknown,https://krisha.kz/a/show/685205448,2678.6,2773
krisha,Шымкент,1002993121,3-комнатная квартира · 80 м² · 1/9 этаж,3.0,80.0,1.0,9.0,160000,Каратауский р-н,"Каратауский р-н, мкр Туран-2 63а",2026-03-18,owner,https://krisha.kz/a/show/1002993121,2000.0,2774
krisha,Шымкент,1008972807,1-комнатная квартира · 30 м² · 2/2 этаж,1.0,30.0,2.0,2.0,90000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Проезд школьный 11",2026-03-18,owner,https://krisha.kz/a/show/1008972807,3000.0,2775
krisha,Шымкент,1010555537,1-комнатная квартира · 37 м² · 3/9 этаж,1.0,37.0,3.0,9.0,140000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 3 — Назарбаев",2026-03-18,owner,https://krisha.kz/a/show/1010555537,3783.8,2776
krisha,Шымкент,697567321,3-комнатная квартира · 65 м² · 4/5 этаж,3.0,65.0,4.0,5.0,200000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, мкр Сайрам  38А",2026-03-18,owner,https://krisha.kz/a/show/697567321,3076.9,2777
krisha,Шымкент,694469310,2-комнатная квартира · 64 м² · 7/9 этаж,2.0,64.0,7.0,9.0,150000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 20 — Акимата",2026-03-18,owner,https://krisha.kz/a/show/694469310,2343.8,2778
krisha,Шымкент,1010331104,2-комнатная квартира · 54 м² · 4/5 этаж,2.0,54.0,4.0,5.0,100000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, мкр Восток  43",2026-03-18,agency,https://krisha.kz/a/show/1010331104,1851.9,2779
krisha,Шымкент,1010057503,2-комнатная квартира · 60 м² · 2/9 этаж,2.0,60.0,2.0,9.0,180000,Абайский р-н,"Абайский р-н, мкр Шымсити, Төлеметова",2026-03-18,agency,https://krisha.kz/a/show/1010057503,3000.0,2780
krisha,Шымкент,696266822,1-комнатная квартира · 50 м² · 12/16 этаж,1.0,50.0,12.0,16.0,250000,Аргынбекова — Шаяхметова,Аргынбекова — Шаяхметова,2026-03-18,agency,https://krisha.kz/a/show/696266822,5000.0,2781
krisha,Шымкент,1000537975,2-комнатная квартира · 49 м² · 5/5 этаж,2.0,49.0,5.0,5.0,150000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Айбергенова — Айбергенова",2026-03-18,owner,https://krisha.kz/a/show/1000537975,3061.2,2782
krisha,Шымкент,1008119426,2-комнатная квартира · 81 м² · 9/9 этаж,2.0,81.0,9.0,9.0,200000,Каратауский р-н,"Каратауский р-н, Туркия 1/1",2026-03-18,unknown,https://krisha.kz/a/show/1008119426,2469.1,2783
krisha,Шымкент,1004387455,3-комнатная квартира · 85 м² · 9/25 этаж,3.0,85.0,9.0,25.0,600000,Абайский р-н,"Абайский р-н, Байдибек би стр. 127/7",2026-03-18,unknown,https://krisha.kz/a/show/1004387455,7058.8,2784
krisha,Шымкент,1007453682,2-комнатная квартира · 63 м² · 6/9 этаж,2.0,63.0,6.0,9.0,160000,Каратауский р-н,"Каратауский р-н, мкр Нурсат, Мкр Нурсат 2 135А — На против Изуми.",2026-03-18,owner,https://krisha.kz/a/show/1007453682,2539.7,2785
krisha,Шымкент,1006154753,2-комнатная квартира · 67 м² · 3/5 этаж,2.0,67.0,3.0,5.0,180000,Туран р-н,"Туран р-н, 3-й микрорайон, 3-й микрорайон 3а — Аль-Фараби РОВД, старый аэровокзал",2026-03-18,owner,https://krisha.kz/a/show/1006154753,2686.6,2786
krisha,Шымкент,695031283,1-комнатная квартира · 34 м² · 2/5 этаж,1.0,34.0,2.0,5.0,130000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, 18-й микрорайон, 18-й микрорайон 47",2026-03-18,owner,https://krisha.kz/a/show/695031283,3823.5,2787
krisha,Шымкент,1010551931,2-комнатная квартира · 63 м²,2.0,63.0,,,150000,Туркия 25,Туркия 25,2026-03-18,owner,https://krisha.kz/a/show/1010551931,2381.0,2788
krisha,Шымкент,688429847,1-комнатная квартира · 45 м² · 12/12 этаж,1.0,45.0,12.0,12.0,240000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 2, Аргынбекова",2026-03-18,owner,https://krisha.kz/a/show/688429847,5333.3,2789
krisha,Шымкент,1010554097,2-комнатная квартира · 60.5 м² · 1/5 этаж,2.0,60.5,1.0,5.0,200000,Енбекшинский р-н,"Енбекшинский р-н, 11-й микрорайон, 11-й микрорайон — Остановка Стекляшка",2026-03-18,owner,https://krisha.kz/a/show/1010554097,3305.8,2790
krisha,Шымкент,761163694,2-комнатная квартира · 45 м² · 5/6 этаж,2.0,45.0,5.0,6.0,180000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Пазылбекова 7 — Тауке хана угол Кунаева",2026-03-18,owner,https://krisha.kz/a/show/761163694,4000.0,2791
krisha,Шымкент,1010342106,1-комнатная квартира · 30 м² · 2/4 этаж,1.0,30.0,2.0,4.0,200000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Аскарова 7 — Аскарова  - Республика",2026-03-18,agency,https://krisha.kz/a/show/1010342106,6666.7,2792
krisha,Шымкент,1010554038,2-комнатная квартира · 70 м² · 2/5 этаж,2.0,70.0,2.0,5.0,130000,979/ 11 — ЖКАдия,979/ 11 — ЖКАдия,2026-03-18,agency,https://krisha.kz/a/show/1010554038,1857.1,2793
krisha,Шымкент,1008240231,1-комнатная квартира · 40 м² · 2/10 этаж,1.0,40.0,2.0,10.0,160000,Енбекшинский р-н,"Енбекшинский р-н, 18-й микрорайон 78а",2026-03-18,agency,https://krisha.kz/a/show/1008240231,4000.0,2794
krisha,Шымкент,1001704828,3-комнатная квартира · 70 м² · 3/5 этаж,3.0,70.0,3.0,5.0,400000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, Аскарова — Республика",2026-03-18,unknown,https://krisha.kz/a/show/1001704828,5714.3,2795
krisha,Шымкент,686384290,2-комнатная квартира · 56 м² · 1/4 этаж,2.0,56.0,1.0,4.0,110000,Туран р-н,"Туран р-н, Мкр.Қазығұрт  С.Муканова 36 — Кафе Нұр",2026-03-18,owner,https://krisha.kz/a/show/686384290,1964.3,2796
krisha,Шымкент,760259074,1-комнатная квартира · 45 м² · 10/12 этаж,1.0,45.0,10.0,12.0,180000,Каратауский р-н,"Каратауский р-н, Пр. Байдибек би 113/115",2026-03-18,owner,https://krisha.kz/a/show/760259074,4000.0,2797
krisha,Шымкент,1010553059,2-комнатная квартира · 70 м² · 3/4 этаж,2.0,70.0,3.0,4.0,180000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 204 — Рядом раддома",2026-03-18,agency,https://krisha.kz/a/show/1010553059,2571.4,2798
krisha,Шымкент,670456593,1-комнатная квартира · 20 м² · 1/1 этаж,1.0,20.0,1.0,1.0,90000,Абайский р-н,"Абайский р-н, мкр Северо-Запад 542",2026-03-18,owner,https://krisha.kz/a/show/670456593,4500.0,2799
krisha,Шымкент,1009956056,2-комнатная квартира · 64 м² · 13/14 этаж,2.0,64.0,13.0,14.0,150000,Абайский р-н,"Абайский р-н, мкр Шымсити",2026-03-18,owner,https://krisha.kz/a/show/1009956056,2343.8,2800
krisha,Шымкент,1009301133,2-комнатная квартира · 50 м² · 5/12 этаж,2.0,50.0,5.0,12.0,220000,Абайский р-н,"Абайский р-н, мкр Шымсити, Туркия 1/10 — Турция",2026-03-18,owner,https://krisha.kz/a/show/1009301133,4400.0,2801
krisha,Шымкент,1010161655,2-комнатная квартира · 70 м² · 2 этаж,2.0,70.0,,,150000,Каратауский р-н,"Каратауский р-н, мкр Нурсат 170",2026-03-18,owner,https://krisha.kz/a/show/1010161655,2142.9,2802
krisha,Шымкент,48829467,2-комнатная квартира · 50 м² · 4/5 этаж,2.0,50.0,4.0,5.0,200000,Абайский р-н,"Абайский р-н, 8 мкр",2026-03-18,agency,https://krisha.kz/a/show/48829467,4000.0,2803
krisha,Шымкент,688554518,2-комнатная квартира · 85 м² · 9/13 этаж,2.0,85.0,9.0,13.0,350000,Туран р-н,"Туран р-н, Иляева 33",2026-03-18,agency,https://krisha.kz/a/show/688554518,4117.6,2804
krisha,Шымкент,1007676405,3-комнатная квартира · 65 м² · 3/5 этаж,3.0,65.0,3.0,5.0,180000,Туран р-н,"Туран р-н, 8-й микрорайон, 8-й микрорайон 2",2026-03-18,agency,https://krisha.kz/a/show/1007676405,2769.2,2805
krisha,Шымкент,1009097412,3-комнатная квартира · 180 м² · 4/4 этаж,3.0,180.0,4.0,4.0,350000,Кунаева 89,Кунаева 89,2026-03-18,agency,https://krisha.kz/a/show/1009097412,1944.4,2806
krisha,Шымкент,1010552206,2-комнатная квартира · 70 м² · 6/12 этаж,2.0,70.0,6.0,12.0,300000,Абайский р-н,"Абайский р-н, мкр Акжайык, Вдоль пр. Байдибек би 113/4",2026-03-18,unknown,https://krisha.kz/a/show/1010552206,4285.7,2807
krisha,Шымкент,1010552119,2-комнатная квартира · 54 м² · 2/5 этаж,2.0,54.0,2.0,5.0,160000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, 18-й микрорайон, 18-й микрорайон 63 — 41 мектептің қасында",2026-03-18,owner,https://krisha.kz/a/show/1010552119,2963.0,2808
krisha,Шымкент,1010552023,2-комнатная квартира · 45 м² · 9/9 этаж,2.0,45.0,9.0,9.0,90000,Каратауский р-н,"Каратауский р-н, мкр Туран-2 44",2026-03-18,agency,https://krisha.kz/a/show/1010552023,2000.0,2809
krisha,Шымкент,1004918374,2-комнатная квартира · 50 м² · 1/5 этаж,2.0,50.0,1.0,5.0,160000,Аль-Фарабийский р-н,"Аль-Фарабийский р-н, 18-й микрорайон, 18-й микрорайон 22",2026-03-18,owner,https://krisha.kz/a/show/1004918374,3200.0,2810
